Name,Code,Org_Latitude,Org_Longitude,Org_Altitude,Correct_Latitude,Correct_Longitude,Correct_Altitude,Latitude,Longitude,Altitude,AntennaHeight,Northing,Easting,Height,State,Satellite_Lock,Satellite_View,PDOP,HRMS,VRMS,Age,Date,Time,Base_ID,Base_Latitude,Base_Longitude,Base_Altitude,Base_Distance,CompensationMode,InclineAngle,AzimuthAngle,Correct_n,Correct_e,Correct_h
67,,045d28m39.8869140000s,009d13m36.4878900000s,162.925,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.8869140000s,009d13m36.4878900000s,160.849,2.076,5036049.210,517726.308,160.849,FIXED,31,28,0.920,0.014,0.017,0.0,2023-11-13,11:19:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,203.050,0,0.00000000,270.00000000,0.000,0.000,0.000
68,,045d28m39.9283620000s,009d13m36.5144580000s,162.918,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.9283620000s,009d13m36.5144580000s,160.842,2.076,5036050.490,517726.881,160.842,FIXED,31,34,0.920,0.014,0.017,0.0,2023-11-13,11:19:03,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,202.082,0,0.00000000,270.00000000,0.000,0.000,0.000
69,,045d28m39.9684540000s,009d13m36.5361420000s,162.971,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.9684540000s,009d13m36.5361420000s,160.895,2.076,5036051.729,517727.348,160.895,FIXED,30,35,0.920,0.014,0.017,0.0,2023-11-13,11:19:06,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,201.223,0,0.00000000,270.00000000,0.000,0.000,0.000
70,,045d28m40.0026300000s,009d13m36.5584620000s,162.968,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.0026300000s,009d13m36.5584620000s,160.892,2.076,5036052.785,517727.830,160.892,FIXED,31,35,0.950,0.014,0.017,0.0,2023-11-13,11:19:08,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,200.424,0,0.00000000,270.00000000,0.000,0.000,0.000
71,,045d28m40.0380420000s,009d13m36.5782380000s,163.001,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.0380420000s,009d13m36.5782380000s,160.925,2.076,5036053.879,517728.256,160.925,FIXED,30,35,0.950,0.014,0.017,0.0,2023-11-13,11:19:10,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,199.663,0,0.00000000,270.00000000,0.000,0.000,0.000
72,,045d28m40.0787220000s,009d13m36.5999220000s,162.999,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.0787220000s,009d13m36.5999220000s,160.923,2.076,5036055.136,517728.723,160.923,FIXED,30,28,1.030,0.014,0.017,0.0,2023-11-13,11:19:13,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,198.820,0,0.00000000,270.00000000,0.000,0.000,0.000
73,,045d28m40.1101320000s,009d13m36.6127740000s,162.975,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.1101320000s,009d13m36.6127740000s,160.899,2.076,5036056.106,517729.000,160.899,FIXED,30,34,0.950,0.014,0.017,0.0,2023-11-13,11:19:15,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,198.256,0,0.00000000,270.00000000,0.000,0.000,0.000
74,,045d28m40.1553540000s,009d13m36.6309600000s,163.021,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.1553540000s,009d13m36.6309600000s,160.945,2.076,5036057.502,517729.391,160.945,FIXED,31,34,0.920,0.014,0.017,0.0,2023-11-13,11:19:18,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,197.444,0,0.00000000,270.00000000,0.000,0.000,0.000
75,,045d28m40.1881020000s,009d13m36.6416640000s,163.004,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.1881020000s,009d13m36.6416640000s,160.928,2.076,5036058.514,517729.620,160.928,FIXED,31,34,0.920,0.014,0.017,0.0,2023-11-13,11:19:20,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,196.919,0,0.00000000,270.00000000,0.000,0.000,0.000
76,,045d28m40.2306360000s,009d13m36.6588540000s,163.036,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.2306360000s,009d13m36.6588540000s,160.960,2.076,5036059.827,517729.990,160.960,FIXED,30,34,0.950,0.014,0.017,0.0,2023-11-13,11:19:23,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,196.167,0,0.00000000,270.00000000,0.000,0.000,0.000
77,,045d28m40.2770940000s,009d13m36.6720660000s,163.012,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.2770940000s,009d13m36.6720660000s,160.936,2.076,5036061.262,517730.272,160.936,FIXED,30,34,0.950,0.014,0.017,0.0,2023-11-13,11:19:26,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,195.476,0,0.00000000,270.00000000,0.000,0.000,0.000
