Name,Code,Org_Latitude,Org_Longitude,Org_Altitude,Correct_Latitude,Correct_Longitude,Correct_Altitude,Latitude,Longitude,Altitude,AntennaHeight,Northing,Easting,Height,State,Satellite_Lock,Satellite_View,PDOP,HRMS,VRMS,Age,Date,Time,Base_ID,Base_Latitude,Base_Longitude,Base_Altitude,Base_Distance,CompensationMode,InclineAngle,AzimuthAngle,Correct_n,Correct_e,Correct_h
1,,045d28m42.6017580000s,009d13m32.8730580000s,162.199,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6017580000s,009d13m32.8730580000s,160.123,2.076,5036132.769,517647.593,160.123,FIXED,27,34,0.900,0.015,0.017,3.0,2023-11-13,11:28:17,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,269.196,0,0.00000000,270.00000000,0.000,0.000,0.000
2,,045d28m42.6198540000s,009d13m32.9175600000s,162.227,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6198540000s,009d13m32.9175600000s,160.151,2.076,5036133.330,517648.557,160.151,FIXED,28,34,0.900,0.014,0.017,0.0,2023-11-13,11:28:29,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,268.266,0,0.00000000,270.00000000,0.000,0.000,0.000
3,,045d28m42.6413400000s,009d13m32.9546700000s,162.242,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6413400000s,009d13m32.9546700000s,160.166,2.076,5036133.996,517649.361,160.166,FIXED,25,33,1.010,0.014,0.017,0.0,2023-11-13,11:28:31,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,267.503,0,0.00000000,270.00000000,0.000,0.000,0.000
4,,045d28m42.6657480000s,009d13m33.0134820000s,162.237,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6657480000s,009d13m33.0134820000s,160.161,2.076,5036134.752,517650.636,160.161,FIXED,27,36,0.920,0.014,0.017,0.0,2023-11-13,11:28:34,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,266.283,0,0.00000000,270.00000000,0.000,0.000,0.000
5,,045d28m42.6843660000s,009d13m33.0583560000s,162.252,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.6843660000s,009d13m33.0583560000s,160.176,2.076,5036135.330,517651.608,160.176,FIXED,26,35,0.950,0.014,0.017,0.0,2023-11-13,11:28:36,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,265.352,0,0.00000000,270.00000000,0.000,0.000,0.000
6,,045d28m42.7053960000s,009d13m33.1059300000s,162.248,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7053960000s,009d13m33.1059300000s,160.172,2.076,5036135.982,517652.639,160.172,FIXED,25,35,0.950,0.014,0.017,0.0,2023-11-13,11:28:38,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,264.372,0,0.00000000,270.00000000,0.000,0.000,0.000
7,,045d28m42.7246020000s,009d13m33.1514040000s,162.254,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7246020000s,009d13m33.1514040000s,160.178,2.076,5036136.577,517653.625,160.178,FIXED,25,34,0.920,0.014,0.017,0.0,2023-11-13,11:28:40,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,263.433,0,0.00000000,270.00000000,0.000,0.000,0.000
8,,045d28m42.7436700000s,009d13m33.1946880000s,162.292,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7436700000s,009d13m33.1946880000s,160.216,2.076,5036137.168,517654.563,160.216,FIXED,25,35,0.960,0.014,0.017,0.0,2023-11-13,11:28:42,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,262.539,0,0.00000000,270.00000000,0.000,0.000,0.000
9,,045d28m42.7624620000s,009d13m33.2415360000s,162.311,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7624620000s,009d13m33.2415360000s,160.235,2.076,5036137.751,517655.579,160.235,FIXED,25,35,1.000,0.014,0.017,0.0,2023-11-13,11:28:44,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,261.572,0,0.00000000,270.00000000,0.000,0.000,0.000
10,,045d28m42.7838340000s,009d13m33.2817540000s,162.320,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.7838340000s,009d13m33.2817540000s,160.244,2.076,5036138.413,517656.450,160.244,FIXED,27,34,0.930,0.014,0.017,0.0,2023-11-13,11:28:46,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,260.757,0,0.00000000,270.00000000,0.000,0.000,0.000
11,,045d28m42.8042280000s,009d13m33.3307020000s,162.337,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8042280000s,009d13m33.3307020000s,160.261,2.076,5036139.045,517657.511,160.261,FIXED,28,35,0.880,0.014,0.017,0.0,2023-11-13,11:28:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,259.753,0,0.00000000,270.00000000,0.000,0.000,0.000
12,,045d28m42.8210040000s,009d13m33.3797820000s,162.354,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8210040000s,009d13m33.3797820000s,160.278,2.076,5036139.566,517658.575,160.278,FIXED,27,29,0.880,0.014,0.017,0.0,2023-11-13,11:28:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,258.738,0,0.00000000,270.00000000,0.000,0.000,0.000
13,,045d28m42.8377680000s,009d13m33.4230300000s,162.351,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8377680000s,009d13m33.4230300000s,160.275,2.076,5036140.086,517659.512,160.275,FIXED,28,28,0.900,0.014,0.017,0.0,2023-11-13,11:28:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,257.853,0,0.00000000,270.00000000,0.000,0.000,0.000
14,,045d28m42.8596980000s,009d13m33.4864920000s,162.364,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8596980000s,009d13m33.4864920000s,160.288,2.076,5036140.767,517660.888,160.288,FIXED,29,35,0.870,0.014,0.017,0.0,2023-11-13,11:28:56,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,256.546,0,0.00000000,270.00000000,0.000,0.000,0.000
15,,045d28m42.8763240000s,009d13m33.5324880000s,162.349,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8763240000s,009d13m33.5324880000s,160.273,2.076,5036141.283,517661.885,160.273,FIXED,28,35,0.860,0.014,0.017,0.0,2023-11-13,11:28:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,255.606,0,0.00000000,270.00000000,0.000,0.000,0.000
16,,045d28m42.8935200000s,009d13m33.5763060000s,162.356,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8935200000s,009d13m33.5763060000s,160.280,2.076,5036141.816,517662.835,160.280,FIXED,29,29,0.860,0.014,0.017,0.0,2023-11-13,11:29:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,254.714,0,0.00000000,270.00000000,0.000,0.000,0.000
17,,045d28m42.9108780000s,009d13m33.6212040000s,162.354,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9108780000s,009d13m33.6212040000s,160.278,2.076,5036142.354,517663.808,160.278,FIXED,28,33,0.870,0.014,0.017,0.0,2023-11-13,11:29:02,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,253.801,0,0.00000000,270.00000000,0.000,0.000,0.000
18,,045d28m42.9276960000s,009d13m33.6705900000s,162.361,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9276960000s,009d13m33.6705900000s,160.285,2.076,5036142.876,517664.879,160.285,FIXED,30,33,0.870,0.014,0.017,0.0,2023-11-13,11:29:04,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,252.790,0,0.00000000,270.00000000,0.000,0.000,0.000
19,,045d28m42.9436020000s,009d13m33.7156680000s,162.346,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9436020000s,009d13m33.7156680000s,160.270,2.076,5036143.370,517665.856,160.270,FIXED,29,33,0.860,0.014,0.017,0.0,2023-11-13,11:29:06,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,251.874,0,0.00000000,270.00000000,0.000,0.000,0.000
20,,045d28m42.9573000000s,009d13m33.7593300000s,162.345,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9573000000s,009d13m33.7593300000s,160.269,2.076,5036143.795,517666.803,160.269,FIXED,29,33,0.860,0.014,0.017,0.0,2023-11-13,11:29:08,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,250.981,0,0.00000000,270.00000000,0.000,0.000,0.000
21,,045d28m42.9705060000s,009d13m33.8018760000s,162.351,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9705060000s,009d13m33.8018760000s,160.275,2.076,5036144.205,517667.726,160.275,FIXED,28,33,0.900,0.014,0.017,0.0,2023-11-13,11:29:10,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,250.110,0,0.00000000,270.00000000,0.000,0.000,0.000
22,,045d28m42.9849540000s,009d13m33.8535600000s,162.343,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9849540000s,009d13m33.8535600000s,160.267,2.076,5036144.654,517668.846,160.267,FIXED,29,33,0.860,0.014,0.017,0.0,2023-11-13,11:29:12,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,249.050,0,0.00000000,270.00000000,0.000,0.000,0.000
23,,045d28m43.0019040000s,009d13m33.9063660000s,162.354,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0019040000s,009d13m33.9063660000s,160.278,2.076,5036145.181,517669.991,160.278,FIXED,29,33,0.920,0.014,0.017,0.0,2023-11-13,11:29:14,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,247.974,0,0.00000000,270.00000000,0.000,0.000,0.000
24,,045d28m43.0150560000s,009d13m33.9620700000s,162.368,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0150560000s,009d13m33.9620700000s,160.292,2.076,5036145.590,517671.200,160.292,FIXED,28,33,0.860,0.014,0.017,0.0,2023-11-13,11:29:16,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,246.824,0,0.00000000,270.00000000,0.000,0.000,0.000
25,,045d28m43.0276440000s,009d13m34.0170900000s,162.407,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0276440000s,009d13m34.0170900000s,160.331,2.076,5036145.982,517672.393,160.331,FIXED,29,33,0.850,0.014,0.017,0.0,2023-11-13,11:29:18,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,245.684,0,0.00000000,270.00000000,0.000,0.000,0.000
26,,045d28m43.0383180000s,009d13m34.0711020000s,162.407,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0383180000s,009d13m34.0711020000s,160.331,2.076,5036146.315,517673.565,160.331,FIXED,31,33,0.860,0.014,0.017,0.0,2023-11-13,11:29:20,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,244.566,0,0.00000000,270.00000000,0.000,0.000,0.000
27,,045d28m43.0486680000s,009d13m34.1247540000s,162.420,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0486680000s,009d13m34.1247540000s,160.344,2.076,5036146.637,517674.728,160.344,FIXED,31,33,0.850,0.014,0.017,0.0,2023-11-13,11:29:22,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,243.453,0,0.00000000,270.00000000,0.000,0.000,0.000
28,,045d28m43.0568700000s,009d13m34.1788020000s,162.441,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0568700000s,009d13m34.1788020000s,160.365,2.076,5036146.894,517675.901,160.365,FIXED,31,33,0.860,0.014,0.017,0.0,2023-11-13,11:29:24,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,242.324,0,0.00000000,270.00000000,0.000,0.000,0.000
29,,045d28m43.0639200000s,009d13m34.2309120000s,162.461,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0639200000s,009d13m34.2309120000s,160.385,2.076,5036147.114,517677.032,160.385,FIXED,31,34,0.860,0.014,0.017,0.0,2023-11-13,11:29:26,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,241.233,0,0.00000000,270.00000000,0.000,0.000,0.000
30,,045d28m43.0703040000s,009d13m34.2812820000s,162.487,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0703040000s,009d13m34.2812820000s,160.411,2.076,5036147.315,517678.125,160.411,FIXED,31,34,0.840,0.014,0.017,0.0,2023-11-13,11:29:28,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,240.177,0,0.00000000,270.00000000,0.000,0.000,0.000
31,,045d28m43.0772940000s,009d13m34.3315560000s,162.486,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0772940000s,009d13m34.3315560000s,160.410,2.076,5036147.533,517679.216,160.410,FIXED,32,34,0.850,0.014,0.017,0.0,2023-11-13,11:29:30,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,239.128,0,0.00000000,270.00000000,0.000,0.000,0.000
32,,045d28m43.0844640000s,009d13m34.3832460000s,162.504,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0844640000s,009d13m34.3832460000s,160.428,2.076,5036147.758,517680.337,160.428,FIXED,32,33,0.840,0.014,0.017,0.0,2023-11-13,11:29:32,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,238.049,0,0.00000000,270.00000000,0.000,0.000,0.000
33,,045d28m43.0867920000s,009d13m34.4361300000s,162.529,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0867920000s,009d13m34.4361300000s,160.453,2.076,5036147.833,517681.485,160.453,FIXED,31,33,0.840,0.014,0.017,0.0,2023-11-13,11:29:34,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,236.924,0,0.00000000,270.00000000,0.000,0.000,0.000
34,,045d28m43.0899840000s,009d13m34.4877840000s,162.529,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0899840000s,009d13m34.4877840000s,160.453,2.076,5036147.934,517682.606,160.453,FIXED,32,33,0.840,0.014,0.017,0.0,2023-11-13,11:29:36,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,235.833,0,0.00000000,270.00000000,0.000,0.000,0.000
35,,045d28m43.0907460000s,009d13m34.5452400000s,162.551,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0907460000s,009d13m34.5452400000s,160.475,2.076,5036147.961,517683.854,160.475,FIXED,32,34,0.850,0.014,0.017,0.0,2023-11-13,11:29:38,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,234.606,0,0.00000000,270.00000000,0.000,0.000,0.000
36,,045d28m43.0925220000s,009d13m34.6010940000s,162.551,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0925220000s,009d13m34.6010940000s,160.475,2.076,5036148.020,517685.066,160.475,FIXED,32,33,0.840,0.014,0.017,0.0,2023-11-13,11:29:40,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,233.421,0,0.00000000,270.00000000,0.000,0.000,0.000
37,,045d28m43.0931340000s,009d13m34.6592760000s,162.572,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0931340000s,009d13m34.6592760000s,160.496,2.076,5036148.042,517686.329,160.496,FIXED,32,33,0.850,0.014,0.017,0.0,2023-11-13,11:29:42,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,232.178,0,0.00000000,270.00000000,0.000,0.000,0.000
38,,045d28m43.0941180000s,009d13m34.7146680000s,162.593,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0941180000s,009d13m34.7146680000s,160.517,2.076,5036148.076,517687.532,160.517,FIXED,31,33,0.840,0.014,0.017,0.0,2023-11-13,11:29:44,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,230.997,0,0.00000000,270.00000000,0.000,0.000,0.000
39,,045d28m43.0925400000s,009d13m34.7649900000s,162.627,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0925400000s,009d13m34.7649900000s,160.551,2.076,5036148.030,517688.624,160.551,FIXED,32,33,0.840,0.014,0.017,0.0,2023-11-13,11:29:46,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,229.912,0,0.00000000,270.00000000,0.000,0.000,0.000
40,,045d28m43.0907100000s,009d13m34.8187560000s,162.622,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0907100000s,009d13m34.8187560000s,160.546,2.076,5036147.977,517689.792,160.546,FIXED,32,34,0.840,0.014,0.017,0.0,2023-11-13,11:29:48,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,228.758,0,0.00000000,270.00000000,0.000,0.000,0.000
41,,045d28m43.0863540000s,009d13m34.8746820000s,162.645,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0863540000s,009d13m34.8746820000s,160.569,2.076,5036147.846,517691.006,160.569,FIXED,32,34,0.840,0.014,0.017,0.0,2023-11-13,11:29:50,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,227.544,0,0.00000000,270.00000000,0.000,0.000,0.000
42,,045d28m43.0842480000s,009d13m34.9271400000s,162.676,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0842480000s,009d13m34.9271400000s,160.600,2.076,5036147.784,517692.145,160.600,FIXED,32,33,0.840,0.014,0.017,0.0,2023-11-13,11:29:52,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,226.413,0,0.00000000,270.00000000,0.000,0.000,0.000
43,,045d28m43.0775520000s,009d13m34.9815540000s,162.664,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0775520000s,009d13m34.9815540000s,160.588,2.076,5036147.581,517693.327,160.588,FIXED,32,34,0.840,0.014,0.017,0.0,2023-11-13,11:29:54,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,225.226,0,0.00000000,270.00000000,0.000,0.000,0.000
44,,045d28m43.0758600000s,009d13m35.0364360000s,162.690,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0758600000s,009d13m35.0364360000s,160.614,2.076,5036147.532,517694.519,160.614,FIXED,32,33,0.840,0.014,0.017,0.0,2023-11-13,11:29:56,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,224.045,0,0.00000000,270.00000000,0.000,0.000,0.000
45,,045d28m43.0729080000s,009d13m35.0932440000s,162.709,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0729080000s,009d13m35.0932440000s,160.633,2.076,5036147.445,517695.752,160.633,FIXED,32,33,0.860,0.014,0.017,0.0,2023-11-13,11:29:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,222.819,0,0.00000000,270.00000000,0.000,0.000,0.000
46,,045d28m43.0671480000s,009d13m35.1439860000s,162.698,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0671480000s,009d13m35.1439860000s,160.622,2.076,5036147.270,517696.855,160.622,FIXED,30,35,0.840,0.014,0.017,0.0,2023-11-13,11:30:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,221.715,0,0.00000000,270.00000000,0.000,0.000,0.000
47,,045d28m43.0594500000s,009d13m35.2105140000s,162.743,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0594500000s,009d13m35.2105140000s,160.667,2.076,5036147.036,517698.299,160.667,FIXED,32,35,0.860,0.014,0.017,0.0,2023-11-13,11:30:09,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,220.260,0,0.00000000,270.00000000,0.000,0.000,0.000
48,,045d28m43.0535160000s,009d13m35.2599720000s,162.748,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0535160000s,009d13m35.2599720000s,160.672,2.076,5036146.856,517699.374,160.672,FIXED,31,32,0.850,0.014,0.017,0.0,2023-11-13,11:30:11,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,219.180,0,0.00000000,270.00000000,0.000,0.000,0.000
49,,045d28m43.0494780000s,009d13m35.3111700000s,162.775,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0494780000s,009d13m35.3111700000s,160.699,2.076,5036146.735,517700.486,160.699,FIXED,31,33,0.880,0.014,0.017,0.0,2023-11-13,11:30:13,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,218.069,0,0.00000000,270.00000000,0.000,0.000,0.000
50,,045d28m43.0409280000s,009d13m35.3627580000s,162.769,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0409280000s,009d13m35.3627580000s,160.693,2.076,5036146.474,517701.606,160.693,FIXED,30,34,0.880,0.014,0.017,0.0,2023-11-13,11:30:15,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,216.936,0,0.00000000,270.00000000,0.000,0.000,0.000
51,,045d28m43.0376100000s,009d13m35.4127980000s,162.787,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0376100000s,009d13m35.4127980000s,160.711,2.076,5036146.375,517702.693,160.711,FIXED,30,34,0.880,0.014,0.017,0.0,2023-11-13,11:30:17,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,215.853,0,0.00000000,270.00000000,0.000,0.000,0.000
52,,045d28m43.0285860000s,009d13m35.4614160000s,162.787,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0285860000s,009d13m35.4614160000s,160.711,2.076,5036146.099,517703.749,160.711,FIXED,31,34,0.860,0.014,0.017,0.0,2023-11-13,11:30:19,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,214.781,0,0.00000000,270.00000000,0.000,0.000,0.000
53,,045d28m43.0208280000s,009d13m35.5107720000s,162.799,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0208280000s,009d13m35.5107720000s,160.723,2.076,5036145.863,517704.821,160.723,FIXED,31,34,0.860,0.014,0.017,0.0,2023-11-13,11:30:21,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,213.696,0,0.00000000,270.00000000,0.000,0.000,0.000
54,,045d28m43.0122840000s,009d13m35.5586700000s,162.812,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0122840000s,009d13m35.5586700000s,160.736,2.076,5036145.602,517705.862,160.736,FIXED,32,34,0.870,0.014,0.017,0.0,2023-11-13,11:30:23,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,212.639,0,0.00000000,270.00000000,0.000,0.000,0.000
55,,045d28m43.0030320000s,009d13m35.6055300000s,162.830,0.0000000000000000,0.0000000000000000,0.000000,045d28m43.0030320000s,009d13m35.6055300000s,160.754,2.076,5036145.319,517706.880,160.754,FIXED,30,34,0.850,0.014,0.017,0.0,2023-11-13,11:30:25,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,211.601,0,0.00000000,270.00000000,0.000,0.000,0.000
56,,045d28m42.9941400000s,009d13m35.6531220000s,162.834,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9941400000s,009d13m35.6531220000s,160.758,2.076,5036145.048,517707.914,160.758,FIXED,30,33,0.870,0.014,0.017,0.0,2023-11-13,11:30:27,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,210.551,0,0.00000000,270.00000000,0.000,0.000,0.000
57,,045d28m42.9714720000s,009d13m35.7153840000s,162.836,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9714720000s,009d13m35.7153840000s,160.760,2.076,5036144.352,517709.268,160.760,FIXED,31,33,0.850,0.014,0.017,0.0,2023-11-13,11:30:30,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,209.136,0,0.00000000,270.00000000,0.000,0.000,0.000
58,,045d28m42.9575100000s,009d13m35.7638040000s,162.858,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9575100000s,009d13m35.7638040000s,160.782,2.076,5036143.924,517710.320,160.782,FIXED,31,33,0.850,0.014,0.017,0.0,2023-11-13,11:30:32,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,208.047,0,0.00000000,270.00000000,0.000,0.000,0.000
59,,045d28m42.9449040000s,009d13m35.8108560000s,162.881,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9449040000s,009d13m35.8108560000s,160.805,2.076,5036143.538,517711.343,160.805,FIXED,30,33,0.890,0.014,0.017,0.0,2023-11-13,11:30:34,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,206.993,0,0.00000000,270.00000000,0.000,0.000,0.000
60,,045d28m42.9283020000s,009d13m35.8580400000s,162.878,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9283020000s,009d13m35.8580400000s,160.802,2.076,5036143.029,517712.369,160.802,FIXED,30,33,0.890,0.014,0.017,0.0,2023-11-13,11:30:36,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,205.925,0,0.00000000,270.00000000,0.000,0.000,0.000
61,,045d28m42.9113520000s,009d13m35.9096400000s,162.905,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.9113520000s,009d13m35.9096400000s,160.829,2.076,5036142.509,517713.490,160.829,FIXED,31,33,0.880,0.014,0.017,0.0,2023-11-13,11:30:38,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,204.758,0,0.00000000,270.00000000,0.000,0.000,0.000
62,,045d28m42.8922600000s,009d13m35.9557620000s,162.930,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8922600000s,009d13m35.9557620000s,160.854,2.076,5036141.922,517714.493,160.854,FIXED,30,34,0.890,0.014,0.017,0.0,2023-11-13,11:30:40,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,203.702,0,0.00000000,270.00000000,0.000,0.000,0.000
63,,045d28m42.8749500000s,009d13m36.0031500000s,162.950,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8749500000s,009d13m36.0031500000s,160.874,2.076,5036141.391,517715.524,160.874,FIXED,29,33,0.910,0.014,0.017,0.0,2023-11-13,11:30:42,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,202.627,0,0.00000000,270.00000000,0.000,0.000,0.000
64,,045d28m42.8544180000s,009d13m36.0488880000s,162.957,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8544180000s,009d13m36.0488880000s,160.881,2.076,5036140.760,517716.519,160.881,FIXED,29,33,0.910,0.014,0.017,0.0,2023-11-13,11:30:44,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,201.578,0,0.00000000,270.00000000,0.000,0.000,0.000
65,,045d28m42.8359440000s,009d13m36.0937440000s,162.957,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8359440000s,009d13m36.0937440000s,160.881,2.076,5036140.193,517717.494,160.881,FIXED,30,33,0.910,0.014,0.017,0.0,2023-11-13,11:30:46,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,200.558,0,0.00000000,270.00000000,0.000,0.000,0.000
66,,045d28m42.8158440000s,009d13m36.1371180000s,162.987,0.0000000000000000,0.0000000000000000,0.000000,045d28m42.8158440000s,009d13m36.1371180000s,160.911,2.076,5036139.575,517718.437,160.911,FIXED,29,33,0.910,0.014,0.017,0.0,2023-11-13,11:30:48,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,199.561,0,0.00000000,270.00000000,0.000,0.000,0.000
